user/id,user/name,user/profilePic,user/profileUrl,text,likesCount,sharesCount,commentsCount,date,url
100063784441297,england beach soccer,https://scontent.fdub2-3.fna.fbcdn.net/v/t39.30808-1/410188258_822748769861264_2249849159165628963_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=103&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=lmykbq6tq0cq7knvgf_yius&_nc_ht=scontent.fdub2-3.fna&oh=00_ayarke7x-htzoq7hx9bcklyfelh4fuxexh-bo-oyk8gddg&oe=66c1e05d,https://www.facebook.com/englandbeachsoccer,"youth championships 

 under-16 boy ' championship culminate thrilling final blue punishers emerge victorious win gold team pogba earn silver 

 england beachsoccer national youth forza domino",6,1,0,2024 08 13t17:00:37.000z,https://www.facebook.com/englandbeachsoccer/posts/pfbid02xfjbxcefycitmgty2vm2zaeffs6tjwheemjbfmaucvhu7inpygjp3krxajnyklxal
100063784441297,england beach soccer,https://scontent.fdub2-3.fna.fbcdn.net/v/t39.30808-1/410188258_822748769861264_2249849159165628963_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=103&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=lmykbq6tq0cq7knvgf_yius&_nc_ht=scontent.fdub2-3.fna&oh=00_ayarke7x-htzoq7hx9bcklyfelh4fuxexh-bo-oyk8gddg&oe=66c1e05d,https://www.facebook.com/englandbeachsoccer,"youth championships 

 under-14 girl ' category see fareham girl dominate home gold wight eagles fly high silver ventnor triumph plate final 

 england beachsoccer national youth forza domino",7,3,0,2024 08 13t09:00:12.000z,https://www.facebook.com/englandbeachsoccer/posts/pfbid036nyckhumthekn8351jdnkhm5ot1dssx8sz6cpt8owpwpknzkrrkyugexrr9whzapl
100063784441297,england beach soccer,https://scontent.fdub2-3.fna.fbcdn.net/v/t39.30808-1/410188258_822748769861264_2249849159165628963_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=103&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=lmykbq6tq0cq7knvgf_yius&_nc_ht=scontent.fdub2-3.fna&oh=00_ayarke7x-htzoq7hx9bcklyfelh4fuxexh-bo-oyk8gddg&oe=66c1e05d,https://www.facebook.com/englandbeachsoccer,"youth championships 

 vectis pink continue dominance under-14 boy ' category win gold gurnard purple secure silver 

 england beachsoccer national youth forza domino",8,3,0,2024 08 12t17:00:13.000z,https://www.facebook.com/englandbeachsoccer/posts/pfbid02svenj2egfc46ksejozlctvkd1qt4vhip5hv7ptemd9mygeyh1ab9i41uk5xomzqpl
1258035311,ramis farooqui,https://scontent-iev1-1.xx.fbcdn.net/v/t39.30808-1/186877924_10220840432901458_5254679365953419473_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=102&ccb=1-7&_nc_sid=50d2ac&_nc_ohc=bkptk9uz-0kq7knvgflscpc&_nc_ht=scontent-iev1-1.xx&oh=00_aycowdtulzczeluimvyphg8nh3s3irjtouuvzlli0t-djq&oe=66c1cdb4,https://www.facebook.com/ramis.farooqui,"follow free cookie 

 reel reelsinstagram viral domino trend cookie",26734,153,933,2022 11 11t21:56:25.000z,https://www.facebook.com/reel/627993392400686/
100078092077706,mandy,https://scontent-iev1-1.xx.fbcdn.net/v/t39.30808-1/432900067_430173726262360_2999225905165927559_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=6jzxzeanzgcq7knvgeezttp&_nc_ht=scontent-iev1-1.xx&oh=00_ayaom-e_co-ld0zeereymuudkyu0wzddo0at34wohiw6yw&oe=66c1c4d0,https://www.facebook.com/eatdrinkandbemandy,foldable slice   @domino domino pizza nystylepizza amazing foodie foodlover yummyfood foodreview foodreel foryoupage fypシ゚ viral trend reelsfb reel,1263,39,147,2024 04 26t18:06:17.000z,https://www.facebook.com/reel/414517607979411/
61555821160409,kayleigh eat,https://scontent-iev1-1.xx.fbcdn.net/v/t39.30808-1/424721782_122109120242194038_3327614612867952095_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=107&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=q4alspcaskoq7knvggzuk-k&_nc_ht=scontent-iev1-1.xx&oh=00_aycwxnbyye9w2rpwxqo6a1d37bpxzxsaunkwikvi9dkw_a&oe=66c1cd70,https://www.facebook.com/people/kayleigh-eats/61555821160409/,favorite cheesy bread domino littlecaesar cheese foodie foodtiktok foodreview tastet breadstick pizza fastfoodlife fastfood eatwithme mukbang foodporn foodblogger foodstagram foodgasm foodgram reel reelsinstagram,1008,27,147,2024 06 01t14:39:08.000z,https://www.facebook.com/reel/2742109959281971/
61554959125808,buggu boss baby,https://scontent.fcfc2-1.fna.fbcdn.net/v/t39.30808-1/449519069_122156766878165304_7097100958045641742_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=103&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=kumhptjjhngq7knvggw1ehf&_nc_ht=scontent.fcfc2-1.fna&oh=00_aydivhdmmyo3wxog7o16huam3iy3pewpe1ni2fktcs3ifw&oe=66c1dce8,https://www.facebook.com/people/buggu-the-boss-baby/61554959125808/,"yummy yummy pizza 

  followerseveryone @follower shortsreel trendingreel shortsviral viralshort viral @topfans pizzalover domino short",108,4,24,2024 07 24t16:11:43.000z,https://www.facebook.com/permalink.php?story_fbid=pfbid0fqrhmn3urd5xropzjfpa4t1telzszkutfghwhnchcmrutcayj31gvnhen9qr54shl&id=61554959125808
100089314351644,casper capital,https://scontent.fcfc2-1.fna.fbcdn.net/v/t39.30808-1/322202151_674595554114704_732142372863428631_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=101&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=vwllu4qiqqcq7knvggiprc9&_nc_ht=scontent.fcfc2-1.fna&oh=00_aybnskylaoip42qhuyqsrk2vquantblvqcr0pbuescjcaa&oe=66c1da5f,https://www.facebook.com/people/casper-capital/100089314351644/,dominos pizza hack   save domino dominospizza,549,63,28,2024 05 25t03:12:17.000z,https://www.facebook.com/permalink.php?story_fbid=pfbid02t1vmmahqpjs6ifk9tqcgq1pznyyk1jalrhmqjqsaeni6mjvtbqqbmd8v5iayhujvl&id=100089314351644
61555285240795,frankkk,https://scontent.fcfc2-1.fna.fbcdn.net/v/t39.30808-1/419914305_122110653524176174_6300998247592665340_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=100&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=qpincnfg8beq7knvghsekcl&_nc_ht=scontent.fcfc2-1.fna&oh=00_ayb8lfj9ku3ogzszblxlpmypolnxf6g89ocnigm9mftmnq&oe=66c1f2a3,https://www.facebook.com/people/frankkk/61555285240795/,order dominos pizza happen ❤ ️ @dominos   kindness pizza domino vendor motivation bekind kindness,1713,25,78,2024 05 23t03:46:59.000z,https://www.facebook.com/permalink.php?story_fbid=pfbid02a8y3qghbdaclvfjsck2pymyze2z3xqhpwunydhqt65kgphvgm3mrh3w3evlqccdnl&id=61555285240795
100083402629496,momlifewithlaura,https://scontent.fcfc2-1.fna.fbcdn.net/v/t39.30808-1/399892821_319742057482546_7805547379512355933_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=110&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=_vrggtxcfmeq7knvges1qru&_nc_ht=scontent.fcfc2-1.fna&oh=00_ayclrufm1alx6rfu2cjvqhcrbi1uvr4c5k4qbspuece_na&oe=66c1cb18,https://www.facebook.com/people/momlifewithlaura/100083402629496/,domino philly cheesesteak loaded tots dupe dupe dupe dupealert momlife diy cookingathome dinneridea dominospizza domino momsoffb,11821,259,78,2023 05 04t21:19:13.000z,https://www.facebook.com/permalink.php?story_fbid=pfbid02ugrvwbw7emw7cvpajih8zvhzpmfk8tjsntosyj5wu98jnmvz7giia7ca8nadsqurl&id=104785345601011
100066522702458,thurl des,https://scontent.fcfc2-1.fna.fbcdn.net/v/t39.30808-1/324091022_839021504022219_4907774033632849069_n.jpg?stp=c0.25.40.40a_cp0_dst-jpg_p40x40&_nc_cat=105&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=1k8it5nj1-yq7knvge7nfin&_nc_ht=scontent.fcfc2-1.fna&oh=00_ayatqne-ceajzebtwumknyv-xg7db_9_sfo4qo-noherbq&oe=66c1c1c4,https://www.facebook.com/people/thurl-des/100066522702458/,fr well domino papa john lmk comment thurlde reel funny joke prank viral domino papajohns pizza war,5048,181,48,2023 12 04t21:45:36.000z,https://www.facebook.com/permalink.php?story_fbid=pfbid02i6nxqjtnzwmmh5rsrnzvuhyywkcmf2qd5hiqxx7hhomk6l5fpt6gwi9jphypnlgil&id=100066522702458
100043949448118,scuba steph,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-1/254245959_434091414732503_4652501723342836332_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=111&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=tpnnif3laaaq7knvgfazwyu&_nc_ht=scontent-ord5-1.xx&oh=00_aydl9fxrge0mcpftfxq0sshbyjcxvbxjvnhntcvrhx7k_a&oe=66c1f01c,https://www.facebook.com/scubastephh,stay   kal smithgirls get rhythm dominospizza domino fastfoodhouse,543,13,10,2024 06 22t18:16:06.000z,https://www.facebook.com/reel/1597523784139313/
100063754621877,pastor jason answers,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-1/386083857_793394602795687_6710030574631686858_n.jpg?stp=c0.7.40.40a_cp0_dst-jpg_p40x40&_nc_cat=111&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=8n51mg9fqq8q7knvghgk7n8&_nc_ht=scontent-ord5-1.xx&oh=00_aybz9tvxu7keqjwe_iycg8i55hauzjn4d_tmg-0-3d-qeq&oe=66c1eab0,https://www.facebook.com/pastorjasonanswers,micro domino push mountain   miracle domino short bible jesu,70,31,6,2024 07 26t14:05:28.000z,https://www.facebook.com/reel/1022273692879212/
100088928943568,karissaeat,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/320222307_899071741503240_5793779928849548368_n.jpg?stp=c0.1.40.40a_cp0_dst-jpg_p40x40&_nc_cat=102&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=qkksw6yrygcq7knvghevzz-&_nc_ht=scontent-ord5-2.xx&oh=00_aybguntespzdsliueplzmlxeve-utffer0qs7fmxnmunxw&oe=66c1f5a5,https://www.facebook.com/karissaeatsfb,eat domino australia foodie reel domino australia fastfood,17420,72,69,2023 03 03t20:53:19.000z,https://www.facebook.com/reel/582587397130889/
100064134276454,akhil ds,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/335610528_158635190385101_9030933877871942698_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=102&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=vsaimxv0syyq7knvgeyqq7z&_nc_ht=scontent-ord5-2.xx&oh=00_ayaytbeusene3ccxpzdeeczkvazersjh2qux6zi5_4a1ug&oe=66c1e246,https://www.facebook.com/akhildsyt,"ad excuse treat 

 new user 

 organise party low budget friend yes huge discount domino pizza   link promocode make party lets know 

 -download domino application 
 -choose pizza product 
 -use promo code discount free delivery ⬇ ️ 

 wow4027 give upto rs.100 3 app order mov rs.249 

 buy2390 give 33 150 order mov rs 300 

 huge1174 give 33 300 order mov rs 500 

 order right 

 discountonfood discountonfoodbill discoutonfoodanddrink indianrestaurant indianrestaurant cheesy domino dominospizza trendingreel",557,20,84,2024 07 14t05:28:37.000z,https://www.facebook.com/reel/1001714878105461/
61552520168089,swapnita banerjee,https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/452619982_122168013740084005_6098671344487970202_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=103&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=vj7hexu7nayq7knvghmx3sp&_nc_ht=scontent-dfw5-1.xx&oh=00_ayc07blv8bdku_sv3nvwadpd1wdjdcvd-2bgakhzuprieg&oe=66c1df37,https://www.facebook.com/people/swapnita-banerjee/61552520168089/,বাড়িতে pizza বানালাম dominos থেকেও ভালো pizza dominos vlog minivlog,24,4,9,2024 08 08t14:32:13.000z,https://www.facebook.com/61552520168089/videos/1574063216876451/
100071126741820,snackolator,https://scontent-dfw5-2.xx.fbcdn.net/v/t39.30808-1/308179256_204620431918847_6524570765189098864_n.jpg?stp=c4.0.40.40a_cp0_dst-jpg_p40x40&_nc_cat=106&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=lpmvulmxiuqq7knvghgu0uj&_nc_ht=scontent-dfw5-2.xx&oh=00_aycrxukcpi3xuoa_zvjnof8rpwq65c9udt83axshi3cwoq&oe=66c1dc72,https://www.facebook.com/snackolator,"big lineup new fast food release pretty nice menu update 

 new starbucks spicy lemonade refreshers add spicy cold foam 

 new cajun ranch mccrispy mcdonald go nationwide week restaurant sell new cajun ranch sauce 

 look forward try new dominos new york style pizza compare hand toss ny style pizza 

 subway footlong dipper sound promise hopefully test nationwide release soon stay 3 price 

 menu update wendy bring cinnabon bite day long krispy kreme sell cinnamon roll day like nice upgrade 

 grab new release excited menu update 

 

 

 

 

 fastfood   fastfoodlife   mcdonald   starbuck   wendys   krispykreme   subway   dominos   starbucksrefresher   mccrispy   newyorkpizza   cinnamonroll   cinnabon   fastfoodie   foodstagram",1291,198,27,2024 04 16t00:06:20.000z,https://www.facebook.com/reel/1191554435342222/
61554992532848,tmr21,https://scontent-dfw5-2.xx.fbcdn.net/v/t39.30808-1/452896862_122162154926166417_2954753141440090728_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=rp7cextoll0q7knvghgj6lj&_nc_ht=scontent-dfw5-2.xx&oh=00_aycuqdim7tqwzc6k9cp7egnououoledtm5obdllwvdqzaq&oe=66c1c7a1,https://www.facebook.com/people/tmr21/61554992532848/,domino chicken bacon ranch sandwich domino sandwich food chicken,242,10,29,2024 07 26t10:02:36.000z,https://www.facebook.com/reel/872679474716549/
100095209842873,ceylon spider,https://scontent-dfw5-2.xx.fbcdn.net/v/t39.30808-1/438060251_277029322147394_5094155639698897817_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=106&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=gjnl-mkv_74q7knvggdnmls&_nc_ht=scontent-dfw5-2.xx&oh=00_ayaz-h5fwzmxtx90t1udwjx2nh2xwbgrdxea3_ql-zcguq&oe=66c1d4fb,https://www.facebook.com/people/ceylon-spider/100095209842873/,"domino pizza දැන් අලුත් වෙලා ... ඔයාලටත් 2000 හේ pepperoni cheese delight medium   pizza   එක 1000 ට ගන්න ඕනෙ නම් spi0101 promo code එක use කරන්න 
 
 
 
 ceylonspider spiderman srilanka dominos dominospizza pizza offer promocode fypシ viralvideoシ",1069,19,69,2024 06 03t12:45:56.000z,https://www.facebook.com/100095209842873/videos/1131537711395185/
61556944134139,jim gaffigag,https://scontent.fbhz1-2.fna.fbcdn.net/v/t39.30808-1/409127949_122095000922231471_4043703775081792646_n.png?stp=cp0_dst-png_p40x40&_nc_cat=107&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=-akwmh8ofqkq7knvgfhcutg&_nc_ht=scontent.fbhz1-2.fna&oh=00_ayb2xwdxbx_dtpldkiqjsbhze7yhchsctetsw5vk_yxj2a&oe=66c1e7a0,https://www.facebook.com/people/jim-gaffigag/61556944134139/,delicious cardboard eat pizza domino jimgaffigan standupcomedy comedystandup standup comedyvideo comedyclub standupcomedian comedycentral livecomedy comedynight comedylife comedy comedyshow comedyreel reelcomedy,1168,52,5,2024 06 23t13:00:15.000z,https://www.facebook.com/reel/1186578272350621/
100093129708917,momlifewithlaura,https://scontent.fbhz1-2.fna.fbcdn.net/v/t39.30808-1/351999492_325230533434151_1082723424215824304_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=101&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=weai8on4co8q7knvgetfpig&_nc_ht=scontent.fbhz1-2.fna&oh=00_ayayg9eyxgatm232wtimjctaf0vsrpiuubudtxpvxcnrjw&oe=66c1f033,https://www.facebook.com/people/momlifewithlaura/100093129708917/,domino philly cheesesteak loaded tots dupe dupe dupe dupealert domino dominospizza momlife momcontent dinneridea diy momsoftiktok,5339,184,33,2023 08 23t03:03:06.000z,https://www.facebook.com/reel/200753989461002/
61562855927491,khola moner kotha,https://scontent.fbhz1-1.fna.fbcdn.net/v/t39.30808-1/453012127_122105874908428530_6613996641904945644_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=106&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=kpmuhlumfe4q7knvgfzifax&_nc_ht=scontent.fbhz1-1.fna&oh=00_aybttopndpq6d0qqhwg73cfto5nv6mcofsv2fqgp6ru4kq&oe=66c1c778,https://www.facebook.com/people/khola-moner-kotha/61562855927491/,আমাদের বাড়ির সামনে গেলাম domino   এ pizza   খেতে আর অল্প shop bengalivlogs#lifeinbangalore,18,7,5,2024 08 09t06:53:34.000z,https://www.facebook.com/61562855927491/videos/1030193378749340/
61555407302508,wind ivory,https://scontent.fbhz1-1.fna.fbcdn.net/v/t39.30808-1/428646877_122122936544180243_3946432577109411846_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=110&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=0lhf9w7yvgmq7knvgfbmzr_&_nc_ht=scontent.fbhz1-1.fna&oh=00_aya-irxuktqyeiijwyttkpvzvn6hcbcp2mwapzaocxpsmq&oe=66c1ccf9,https://www.facebook.com/people/wind-ivory/61555407302508/,""" want home hurry ""   uk customerservice domino sketch",562,8,9,2024 07 24t14:10:14.000z,https://www.facebook.com/reel/1160931644963635/
100083652004540,josh rincon,https://scontent-dfw5-2.xx.fbcdn.net/v/t39.30808-1/359317572_238495422282190_3547286398374047253_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=iaitagfx2_kq7knvgeusshx&_nc_ht=scontent-dfw5-2.xx&oh=00_aydbyfbnzgrchsqoxad-_ixm5oapxloese308zjesaiixg&oe=66c1befd,https://www.facebook.com/joshrinconofficial,save money dominos pizza   domino money moneyhack reelsviral moneytip,3960,1084,90,2023 04 07t00:52:03.000z,https://www.facebook.com/reel/214803677905664/
100010143609202,robin masi,https://scontent-dfw5-1.xx.fbcdn.net/v/t1.6435-1/185579191_1458662734481833_411024654003752676_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=105&ccb=1-7&_nc_sid=db5862&_nc_ohc=d7wfnqnioyiq7knvgff6oty&_nc_ht=scontent-dfw5-1.xx&oh=00_aycgfcxlwepbu1goxias8hq6kuftgiex2fkipcgdhsvj-w&oe=66e38ac4,https://www.facebook.com/people/robin-masi/100010143609202/,"domino pizza party @highlight 
  gunjan lama thankyou jesu",4,0,8,2024 08 10t11:44:12.000z,https://www.facebook.com/reel/1178247296756710/
100044327684647,peggie neo,https://scontent-dfw5-2.xx.fbcdn.net/v/t39.30808-1/279276242_549256366561948_4161586021543284040_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=107&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=icwcak5qekoq7knvggxdnyn&_nc_ht=scontent-dfw5-2.xx&oh=00_ayc4n38fdbt_i3fzbg3m3leqeyhgqt_apvapwu5eyudwkw&oe=66c1e7de,https://www.facebook.com/peggieeat,"mac cheese pizza   mac cheese top domino pizza quick easy recipe delicious 

 mukbang asmr recipe recipe macandcheese pizza pizzalover cheeselover cook cheesesausage fastfood foodie asmreate domino",577,9,13,2024 06 17t03:06:13.000z,https://www.facebook.com/peggieeats/videos/975427357385450/
100063538458115,naresh bukya page,https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/240527876_266490112145602_1907753212397706688_n.jpg?stp=c528.48.968.967a_cp0_dst-jpg_s40x40&_nc_cat=110&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=r2iwf6lb8ykq7knvggmra-i&_nc_ht=scontent-dfw5-1.xx&oh=00_aydqz7inqp5ioiw60nnuxhdccwgimdghzs96js1m7isxaw&oe=66c1be03,https://www.facebook.com/people/naresh-bukya-page/100063538458115/,follow @naresh_bukya nbshowtelugu telugu telugufact fact sciencefact factsdaily trend viral science interestingreel informativereel ohhfact dominospizza domino dominosindia dominopizza,10000,297,34,2022 05 16t09:25:04.000z,https://www.facebook.com/reel/755318032295470/
100090968376690,whiskey b,https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/422289800_317536374621973_5825390771563399251_n.jpg?stp=c0.0.40.40a_cp0_dst-jpg_p40x40&_nc_cat=103&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=6b1vatlyddqq7knvgh8vkyp&_nc_ht=scontent-dfw5-1.xx&oh=00_ayby6ykswivnmscy5nsomdwwmgo1iwikejbdhmnyydfp_w&oe=66c1d334,https://www.facebook.com/whiskeyb333,tip pizza guy 100 smallgesture ceooftip bekindchallenge domino fouryou fyp passitforward,163,0,4,2024 08 06t15:24:42.000z,https://www.facebook.com/reel/1947585162373413/
100092843915929,jefzkie,https://scontent-lga3-1.xx.fbcdn.net/v/t39.30808-1/431502616_296958880075574_3485504294752779522_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=106&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=6-k-ng915aeq7knvgfiinjv&_nc_ht=scontent-lga3-1.xx&oh=00_aycucr88utprp5q5difidwa1cyuyjatlvzvddj_ih9etpg&oe=66c1f534,https://www.facebook.com/people/jefzkie/100092843915929/,"domino play .. 
 everyonehighlightsfollower fb fbpost dominospuzzle fbreel 
 domino",10,12,17,2024 07 26t16:00:33.000z,https://www.facebook.com/reel/1076299500800132/
